Entity,AttributeName,Attribute
戴景民,国籍,中国
狄士春,性别,男
狄士春,民族,汉族
狄士春,国籍,中国
翟文杰,性别,男
翟文杰,国籍,中国
翟文杰,职业,教师
蔡耀军,性别,男
蔡耀军,国籍,中国
邓宗全,性别,男
邓宗全,民族,汉族
邓宗全,国籍,中国
董申,性别,男
董申,国籍,中国
董申,毕业院校,哈尔滨工业大学
冯文杰,性别,男
冯文杰,国籍,中国
冯文杰,职业,教授
冯文杰,毕业院校,哈尔滨工业大学
富宏亚,国籍,中国
富宏亚,毕业院校,哈尔滨工业大学
费维栋,性别,男
费维栋,国籍,中国
费维栋,民族,汉族
费维栋,毕业院校,哈尔滨工业大学
耿林,性别,男
耿林,民族,汉族
耿林,国籍,中国
耿林,职业,教授
耿林,毕业院校,哈尔滨工业大学
郭炳义,行业,医生
高栋,国籍,中国
高宏,民族,汉族
高宏,国籍,中国
侯春风,行业,医生
郝明晖,性别,男
郝明晖,国籍,中国
郝明晖,毕业院校,哈尔滨工业大学
郝素娥,性别,女
郝素娥,民族,汉族
郝素娥,国籍,中国
郝素娥,职业,教师
郝素娥,毕业院校,吉林大学
霍雷,行业,医生
姜弘道,性别,男
姜弘道,国籍,中国
姜弘道,职业,教授
韩洪军,性别,男
韩洪军,民族,汉族
韩洪军,国籍,中国
韩洪军,毕业院校,哈尔滨工业大学
韩洪军,任职机构,哈尔滨工业大学
韩荣第,国籍,中国
韩荣第,职业,教师
韩荣第,毕业院校,哈尔滨工业大学
姜安玺,民族,汉族
姜安玺,国籍,中国
姜安玺,毕业院校,大连理工大学
韩喜江,性别,男
韩喜江,民族,汉族
韩喜江,国籍,中国
韩喜江,职业,教师
韩喜江,毕业院校,东北农业大学
金承日,民族,汉族
金承日,国籍,中国
金承日,毕业院校,哈尔滨工业大学
金承日,籍贯,黑龙江省
刘宛予,国籍,中国
刘宛予,毕业院校,上海交通大学
焦映厚,国籍,中国
焦映厚,职业,教授
焦映厚,毕业院校,哈尔滨工业大学
刘树田,性别,男
刘树田,国籍,中国
刘树田,毕业院校,复旦大学
刘惠玲,国籍,中国
刘文德,性别,男
刘文德,民族,汉族
刘文德,国籍,中国
刘铁夫,性别,男
刘铁夫,民族,汉族
刘铁夫,国籍,中国
刘铁夫,职业,教授
吕天全,性别,男
吕天全,民族,汉族
吕天全,国籍,中国
吕天全,毕业院校,吉林大学
卢泽生,民族,汉族
卢泽生,国籍,中国
卢泽生,毕业院校,哈尔滨工业大学
李士勇,性别,男
李士勇,国籍,中国
李士勇,职业,教授
刘文剑,性别,男
刘文剑,民族,汉族
刘文剑,国籍,中国
刘文剑,毕业院校,哈尔滨工业大学
李容录,国籍,中国
李一凡,性别,男
李一凡,民族,汉族
李一凡,国籍,中国
李建政,性别,男
李建政,国籍,中国
李建政,民族,汉族
李建政,毕业院校,哈尔滨工业大学
陆念力,性别,男
陆念力,国籍,中国
陆念力,职业,教授
陆念力,毕业院校,哈尔滨工业大学
雷逢春,国籍,中国
雷逢春,职业,教师
孟庆元,性别,男
孟庆元,国籍,中国
浦昭邦,民族,汉族
浦昭邦,国籍,中国
浦昭邦,职业,教师
曲士良,民族,汉族
曲士良,国籍,中国
马莺,民族,汉族
马莺,国籍,中国
马莺,毕业院校,黑龙江大学
庞宝君,民族,汉族
庞宝君,国籍,中国
庞宝君,职业,教师
秦寿生,民族,汉族
秦寿生,国籍,中国
任秉银,性别,男
任秉银,国籍,中国
任秉银,职业,教师
曲建俊,国籍,中国
隋郁,性别,女
隋郁,国籍,中国
隋郁,职业,教师
孙铁珩,民族,汉族
孙铁珩,国籍,中国
孙铁珩,毕业院校,沈阳农业大学
孙大文,性别,男
孙大文,民族,汉族
孙大文,国籍,中国
孙大文,毕业院校,华南理工大学
宋宝玉,性别,男
宋宝玉,民族,汉族
宋宝玉,国籍,中国
唐文彦,国籍,中国
唐文彦,职业,教授
唐文彦,毕业院校,哈尔滨工业大学
吴伟国,国籍,中国
田金信,性别,男
田金信,民族,汉族
田金信,国籍,中国
田金信,职业,教授
田金信,毕业院校,清华大学
谭久彬,性别,男
谭久彬,民族,汉族
谭久彬,国籍,中国
谭久彬,毕业院校,哈尔滨工业大学
吴冲,民族,汉族
吴冲,国籍,中国
吴冲,职业,教师
王国利,性别,男
王国利,国籍,中国
王国利,职业,教师
王国利,毕业院校,南开大学
王宇颖,性别,女
王宇颖,民族,汉族
王宇颖,国籍,中国
吴建强,性别,男
吴建强,民族,汉族
吴建强,国籍,中国
吴建强,职业,教授
吴建强,毕业院校,哈尔滨工业大学
吴建强,任职机构,哈尔滨工业大学
王永章,国籍,中国
王永章,毕业院校,哈尔滨工业大学
王玉晓,民族,汉族
王玉晓,国籍,中国
王玉晓,职业,画家
王桂芝,性别,女
王桂芝,国籍,中国
王桂芝,民族,汉族
王桂芝,政党,中国共产党
王祖温,性别,男
王祖温,民族,汉族
王祖温,国籍,中国
王祖温,职业,教授
王祖温,毕业院校,哈尔滨工业大学
王立欣,国籍,中国
王进贤,民族,汉族
王进贤,国籍,中国
王选章,性别,男
王选章,民族,汉族
王选章,国籍,中国
王黎钦,国籍,中国
薛小平,性别,男
薛小平,民族,汉族
薛小平,国籍,中国
薛小平,职业,教师
王锐,性别,男
王锐,国籍,中国
王锐,政党,中国共产党
王焕定,民族,汉族
王焕定,国籍,中国
尹军,性别,男
尹军,民族,汉族
尹军,国籍,中国
杨延强,国籍,中国
姚英学,性别,男
姚英学,民族,汉族
姚英学,国籍,中国
姚英学,毕业院校,哈尔滨工业大学
姚英学,政党,中国共产党
姚英学,任职机构,哈尔滨工业大学
杨孝宗,国籍,中国
杨孝宗,毕业院校,哈尔滨工业大学
杨彬,性别,男
杨彬,国籍,中国
杨彬,民族,汉族
杨彬,政党,中国共产党
袁一星,性别,男
袁一星,民族,汉族
袁一星,国籍,中国
闫牧夫,国籍,中国
杨炽夫,国籍,中国
尹景学,性别,男
尹景学,国籍,中国
尹景学,毕业院校,吉林大学
张传义,民族,汉族
张传义,国籍,中国
张少实,民族,汉族
张少实,国籍,中国
张兰威,国籍,中国
周百斌,性别,男
周百斌,国籍,中国
周百斌,毕业院校,哈尔滨工业大学
张庆普,民族,汉族
张庆普,国籍,中国
张吉礼,性别,男
张吉礼,民族,汉族
张吉礼,国籍,中国
张吉礼,职业,博士生导师
赵经文,性别,男
赵经文,国籍,中国
赵经文,职业,作家
赵经文,政党,中国共产党
赵清亮,性别,男
赵清亮,民族,汉族
赵清亮,国籍,中国
赵清亮,毕业院校,北京理工大学
战德臣,性别,男
战德臣,国籍,中国
战德臣,毕业院校,哈尔滨工业大学
赵克定,毕业院校,哈尔滨工业大学
赵克定,籍贯,中国
赵学增,性别,男
赵学增,民族,汉族
赵学增,毕业院校,哈尔滨工业大学
郑宝东,民族,汉族
郑宝东,国籍,中国
郑宝东,政党,中国共产党
郑宝东,宗教,佛教
邹鸿生,国籍,中国
包满珠,性别,男
包满珠,民族,汉族
包满珠,国籍,中国
包满珠,职业,教授
包满珠,毕业院校,北京林业大学
傅廷栋,国籍,中国
傅廷栋,职业,科学家
傅廷栋,职称,教授
冯中朝,性别,男
冯中朝,民族,汉族
冯中朝,国籍,中国
胡承孝,性别,男
胡承孝,国籍,中国
金梅林,性别,女
金梅林,国籍,中国
金梅林,职业,教师
李再云,性别,男
李再云,国籍,中国
李再云,职业,教授
李明佩,民族,汉族
李明佩,国籍,中国
李明佩,籍贯,湖北省
潘思轶,民族,汉族
潘思轶,国籍,中国
林芳灿,性别,男
林芳灿,国籍,中国
倪德江,国籍,中国
王石平,国籍,中国
彭克美,民族,汉族
彭克美,国籍,中国
王雅鹏,民族,汉族
王雅鹏,国籍,中国
熊远著,性别,男
熊远著,民族,汉族
熊远著,国籍,中国
熊远著,职业,科学家
熊远著,政党,中国共产党
谢从华,性别,男
谢从华,国籍,中国
袁宗辉,国籍,中国
杨光圣,性别,男
杨光圣,民族,汉族
杨光圣,国籍,中国
张承才,民族,汉族
张承才,国籍,中国
张端品,国籍,中国
张端品,政党,中国共产党
赵振山,性别,男
赵振山,民族,汉族
赵振山,国籍,中国
赵振山,政党,中国共产党
曾汉来,性别,男
曾汉来,民族,汉族
曾汉来,国籍,中国
曾汉来,职业,教授
钟涨宝,民族,汉族
钟涨宝,国籍,中国
钟涨宝,政党,中国共产党
钟涨宝,籍贯,湖北省
陈嘉映,性别,男
陈嘉映,国籍,中国
陈嘉映,毕业院校,北京大学
张献龙,性别,男
张献龙,民族,汉族
陈庆强,行业,医生
陈洁华,行业,医生
陈映芳,国籍,中国
陈锡喜,国籍,中国
丁平兴,国籍,中国
丁平兴,毕业院校,中国海洋大学
陈玉琨,国籍,中国
陈玉琨,毕业院校,华东师范大学
杜德斌,国籍,中国
冯学钢,性别,男
冯学钢,民族,汉族
冯学钢,国籍,中国
冯学钢,职业,教授
冯学钢,毕业院校,南京大学
耿文秀,性别,女
耿文秀,国籍,中国
耿文秀,职业,教授
冯绍雷,国籍,中国
冯绍雷,毕业院校,华东师范大学
桂世勋,性别,男
桂世勋,国籍,中国
桂世勋,毕业院校,华东师范大学
段雪,性别,男
段雪,出生地,北京市
段雪,民族,汉族
段雪,国籍,中国
郭晓合,民族,汉族
郭晓合,国籍,中国
郭秀艳,性别,女
郭秀艳,民族,汉族
郭秀艳,国籍,中国
郭秀艳,毕业院校,华东师范大学
郭海良,性别,男
郭海良,国籍,中国
顾福康,性别,男
顾福康,国籍,中国
顾福康,政党,中国共产党
高志敏,民族,汉族
高志敏,国籍,中国
高志敏,职业,教授
高志敏,政党,中国共产党
胡文浩,国籍,中国
胡金锋,国籍,中国
胡逢祥,性别,男
胡逢祥,民族,汉族
胡逢祥,国籍,中国
胡逢祥,职业,教师
胡逢祥,毕业院校,华东师范大学
黄民生,性别,男
黄民生,国籍,中国
黄志成,性别,男
黄志成,国籍,中国
黄志成,民族,汉族
胡应和,民族,汉族
胡应和,国籍,中国
姜国祥,行业,医生
黄书光,性别,男
黄书光,国籍,中国
黄书光,职业,教授
姜进,国籍,中国
金一鸣,性别,男
金一鸣,国籍,中国
金一鸣,职业,作家
金一鸣,政党,中国共产党
蒋云根,行业,医生
金海龙,国籍,中国
金润圭,性别,男
金润圭,民族,汉族
金润圭,国籍,中国
金润圭,毕业院校,华东师范大学
金润圭,政党,中国共产党
李九发,性别,男
李九发,民族,汉族
李九发,国籍,中国
李九发,职业,教授
李九发,毕业院校,华东师范大学
李和兴,性别,男
李和兴,民族,汉族
李和兴,国籍,中国
李秀珍,性别,女
林晶,性别,女
林晶,国籍,中国
林小东,性别,男
林小东,国籍,中国
林小东,毕业院校,厦门大学
刘文霞,性别,女
刘文霞,民族,汉族
刘文霞,毕业院校,辽宁师范大学
路新生,国籍,中国
路新生,职业,教授
沐涛,性别,男
沐涛,国籍,中华人民共和国
沐涛,毕业院校,华东师范大学
茅海建,性别,男
茅海建,国籍,中国
茅海建,职业,教授
马龙生,性别,男
马龙生,国籍,中国
马龙生,职业,作家
明庆忠,性别,男
明庆忠,民族,汉族
明庆忠,国籍,中国
宁越敏,性别,男
宁越敏,民族,汉族
宁越敏,国籍,中国
宁越敏,毕业院校,华东师范大学
宁越敏,学历,大学
聂幼犁,性别,男
聂幼犁,民族,汉族
聂幼犁,国籍,中国
潘兴斌,民族,汉族
潘兴斌,国籍,中国
潘兴斌,毕业院校,山东大学
戚业国,性别,男
戚业国,籍贯,中国
乔登江,民族,汉族
乔登江,国籍,中国
乔登江,毕业院校,金陵大学
乔登江,政党,中国共产党
钱杭,性别,男
钱杭,国籍,中国
钱杭,职业,教授
孙卓,性别,女
孙喜斌,性别,男
孙喜斌,地区,中国
齐卫平,性别,男
齐卫平,民族,汉族
齐卫平,国籍,中国
桑标,国籍,中国
唐玉光,民族,汉族
唐玉光,国籍,中国
唐玉光,毕业院校,华东师范大学
沈志华,性别,男
沈志华,国籍,中国
沈志华,职业,历史学家
唐海燕,性别,男
唐海燕,民族,汉族
唐海燕,国籍,中国
唐海燕,职业,教授
唐海燕,毕业院校,华东师范大学
唐海燕,政党,中国共产党
眭依凡,国籍,中国
吴志鋐,民族,汉族
吴志鋐,国籍,中国
吴志鋐,职业,教师
吴庆麟,性别,男
吴庆麟,国籍,中国
吴庆麟,职业,教授
吴庆麟,毕业院校,华东师范大学
吴志华,性别,男
吴志华,民族,汉族
吴志华,国籍,中国
吴志华,职业,教师
吴志华,毕业院校,华东师范大学
汤杰,性别,男
汤杰,出生地,中国
汤杰,民族,汉族
汤杰,国籍,中国
王家范,民族,汉族
王家范,国籍,中国
王新奎,性别,男
王新奎,国籍,中国
王开运,出生地,山东省
王开运,民族,汉族
王开运,国籍,中国
王保星,性别,男
王保星,国籍,中国
王保星,职业,教师
王祖赓,性别,男
王祖赓,民族,汉族
王祖赓,国籍,中国
王祖赓,职业,教授
徐亚同,性别,男
徐亚同,民族,汉族
徐亚同,国籍,中国
徐光兴,性别,男
徐光兴,国籍,中国
徐斌艳,性别,女
徐斌艳,民族,汉族
徐斌艳,国籍,中国
徐斌艳,职业,教授
徐元森,国籍,中国
徐元森,毕业院校,浙江大学
徐元森,政党,中国共产党
熊月之,性别,男
熊月之,民族,汉族
熊月之,国籍,中国
熊川武,性别,男
熊川武,国籍,中国
熊川武,毕业院校,华东师范大学
俞新天,性别,女
俞新天,国籍,中国
俞新天,毕业院校,北京大学
谢安邦,民族,汉族
谢安邦,国籍,中国
许世远,民族,汉族
许世远,国籍,中国
杨来科,性别,男
杨来科,国籍,中国
杨来科,毕业院校,厦门大学
叶德磊,性别,男
叶德磊,民族,汉族
叶德磊,国籍,中国
杨广学,性别,男
杨广学,民族,汉族
杨广学,国籍,中国
易惠莉,民族,汉族
易惠莉,国籍,中国
易惠莉,籍贯,汉族
俞立中,民族,汉族
俞立中,国籍,中国
俞立中,籍贯,中国
叶澜,性别,女
叶澜,国籍,中国
杨洁勉,国籍,中国
严重敏,国籍,中国
严重敏,政党,中国共产党
严重敏,籍贯,浙江省
阎光才,民族,汉族
阎光才,国籍,中国
杨治良,性别,男
杨治良,民族,汉族
杨治良,国籍,中国
杨治良,毕业院校,北京大学
周云轩,性别,男
周云轩,民族,汉族
周云轩,国籍,中国
周云轩,职业,教师
张树义,性别,男
张树义,民族,汉族
张树义,国籍,中国
张树义,毕业院校,北京大学
张经,性别,男
张经,国籍,中国
章义和,民族,汉族
章义和,国籍,中国
章义和,毕业院校,华东师范大学
朱政惠,民族,汉族
朱政惠,国籍,中国
朱益明,国籍,中国
臧树良,出生地,沈阳市
臧树良,民族,汉族
臧树良,国籍,中国
臧树良,毕业院校,辽宁大学
郑金洲,国籍,中国
崔新健,性别,男
崔新健,民族,汉族
崔新健,国籍,中国
崔新健,职业,教授
崔新健,毕业院校,南开大学
崔新健,所在院系,商学院
郑寅达,民族,汉族
郑寅达,国籍,中国
郑寅达,毕业院校,华东师范大学
陈建成,性别,男
陈建成,毕业院校,浙江大学
陈建成,民族,汉族
陈建成,国籍,中国
甘功仁,民族,汉族
甘功仁,国籍,中国
甘功仁,毕业院校,北京大学
贺铿,性别,男
贺铿,国籍,中国
贺铿,民族,汉族
贺铿,政党,中国共产党
郝万禄,性别,男
郝万禄,毕业院校,北京大学
丁学良,民族,汉族
丁学良,国籍,中国
丁学良,职业,学者
丁学良,毕业院校,哈佛大学
郝如玉,性别,男
郝如玉,民族,汉族
郝如玉,国籍,中国
蒋选,性别,男
蒋选,民族,汉族
蒋选,国籍,中国
金哲松,性别,男
金哲松,国籍,中国
金哲松,职业,教师
金旻,性别,男
金旻,民族,汉族
金旻,国籍,中国
金旻,毕业院校,北京林业大学
金旻,政党,中国共产党
刘玉平,性别,男
刘玉平,民族,汉族
李保仁,民族,汉族
李保仁,国籍,中国
李保仁,政党,中国共产党
吕廷杰,性别,男
吕廷杰,任职机构,北京邮电大学
吕廷杰,民族,汉族
吕廷杰,国籍,中国
吕廷杰,职 称,教授
祁怀锦,民族,汉族
祁怀锦,国籍,中国
齐兰,性别,女
齐兰,民族,汉族
齐兰,国籍,中国
齐兰,毕业院校,北京舞蹈学院
邱东,性别,男
邱东,国籍,中国
邱东,职业,教师
孙国辉,性别,男
孙国辉,国籍,中国
孙国辉,毕业院校,吉林体育学院
王君彩,出生地,宁晋县
王君彩,国籍,中国
王君彩,籍贯,河北省
王松奇,性别,男
王松奇,国籍,中国
徐永胜,性别,男
徐永胜,国籍,中国
徐永胜,民族,维吾尔族
王巾英,民族,汉族
王巾英,国籍,中国
姚遂,民族,汉族
姚遂,国籍,中国
姚遂,毕业院校,中央财经大学
张汉亚,民族,汉族
张汉亚,国籍,中国
张汉亚,毕业院校,中国社会科学院研究生院
杨有红,性别,男
杨有红,民族,汉族
杨有红,国籍,中国
杨有红,毕业院校,北京工商大学
朱建明,性别,男
朱建明,国籍,中国
赵景华,性别,男
赵景华,国籍,中国
赵景华,职业,教师
赵景华,毕业院校,南京大学
邹东涛,性别,男
邹东涛,民族,汉族
邹东涛,国籍,中国
邹东涛,毕业院校,西北大学
赵海宽,国籍,中国
邹恒甫,性别,男
邹恒甫,国籍,中国
安长华,民族,汉族
